date,open,high,low,close,volume,original_close,processed_log_return,outliers_processed_log_return,normalized_outliers_processed_log_return,processed_log_return_wtmra_0,processed_log_return_wtmra_1,processed_log_return_wtmra_2,processed_log_return_wtmra_3,processed_log_return_wtmra_4,processed_log_return_wtmra_5,processed_log_return_wtmra_5_4,processed_log_return_wtmra_5_4_3,processed_log_return_wtmra_5_4_3_2,processed_log_return_wtmra_5_4_3_2_1,processed_log_return_wtmra_5_4_3_2_1_0,processed_log_return_wtmra_0_1,processed_log_return_wtmra_0_1_2,processed_log_return_wtmra_0_1_2_3,processed_log_return_wtmra_0_1_2_3_4,processed_log_return_wtmra_0_1_2_3_4_5
2019-01-17,118.93,126.88,118.52,121.48,513486.65472,121.48,0.021046403428581374,0.021046403428581374,0.17437427089358357,0.2862925029938827,-0.0765672178247704,0.09492580062720161,0.03035052402361817,-0.07856305054528862,-0.0820642883810599,-0.1606273389263485,-0.13027681490273033,-0.03535101427552871,-0.11191823210029911,0.1743742708935836,0.20972528516911232,0.30465108579631395,0.3350016098199321,0.2564385592746435,0.1743742708935836
2019-01-18,121.49,122.99,116.8,121.54,447535.22716,121.54,0.0004937865296611775,0.0004937865296611775,-0.042284989389632203,0.01724120096884165,-0.009509622908973002,0.0592040104263324,0.05504688147842608,-0.08187313689047111,-0.08239432246378821,-0.16426745935425932,-0.10922057787583324,-0.05001656744950084,-0.05952619035847384,-0.04228498938963219,0.007731578059868649,0.06693558848620106,0.12198246996462714,0.040109333074156026,-0.04228498938963218
2019-01-19,121.56,121.98,117.66,119.17,235646.684,119.17,-0.01969238160449443,-0.01969238160449443,-0.255081261387898,-0.2160333029184814,0.06396484378608538,-0.007003311072483567,0.0704617365163587,-0.08428131595802218,-0.08218991174135483,-0.166471227699377,-0.0960094911830183,-0.10301280225550187,-0.039047958469416486,-0.2550812613878979,-0.15206845913239603,-0.1590717702048796,-0.08861003368852088,-0.17289134964654307,-0.2550812613878979
2019-01-20,119.16,125.29,119.14,122.6,323303.79296,122.6,0.028375978399396068,0.028375978399396068,0.2516403581844199,0.34776617421380446,0.01562205743758305,-0.01914101089443108,0.07421532030062966,-0.08527396901776982,-0.0815482138553965,-0.1668221828731663,-0.09260686257253664,-0.11174787346696773,-0.09612581602938468,0.25164035818441977,0.3633882316513875,0.3442472207569564,0.41846254105758607,0.3331885720398162,0.2516403581844197
2019-01-21,122.61,123.32,115.68,117.47,451792.85352,117.47,-0.042744041666316374,-0.042744041666316374,-0.4980846532117823,-0.26631063708328945,-0.09765286275638146,-0.036089684017189066,0.06802194202874516,-0.08545614785673866,-0.08059726352692868,-0.16605341138366736,-0.0980314693549222,-0.13412115337211128,-0.23177401612849274,-0.4980846532117822,-0.3639634998396709,-0.40005318385685995,-0.3320312418281148,-0.41748738968485344,-0.49808465321178214
2019-01-22,117.56,118.5,113.61,115.63,303632.93463,115.63,-0.01578754369492422,-0.01578754369492422,-0.2139176812377815,-0.018489353814427685,-0.07172610807599253,-0.013504033154254948,0.0530241177663107,-0.0838999386593164,-0.0793223653001006,-0.163222303959417,-0.11019818619310631,-0.12370221934736125,-0.19542832742335378,-0.21391768123778146,-0.0902154618904202,-0.10371949504467515,-0.05069537727836445,-0.13459531593768084,-0.21391768123778143
2019-01-23,115.62,119.49,111.39,117.81,359542.63873,117.81,0.018677719117157487,0.018677719117157487,0.14940434160032068,0.18563986914111122,0.05767330793235359,0.03193940736749121,0.033080090640693005,-0.08125133626861866,-0.07767699721270967,-0.15892833348132834,-0.12584824284063534,-0.09390883547314413,-0.03623552754079054,0.14940434160032068,0.2433131770734648,0.275252584440956,0.308332675081649,0.22708133881303036,0.14940434160032068
2019-01-24,117.8,118.95,114.8,116.44,230247.61578,116.44,-0.011697038380605509,-0.011697038380605509,-0.17079685336736966,-0.12917999417759365,0.05147308091877501,0.044595707345264635,0.015301568854139932,-0.07730632593262285,-0.07568089037533268,-0.15298721630795553,-0.1376856474538156,-0.09308994010855096,-0.041616859189775944,-0.1707968533673696,-0.07770691325881865,-0.033111205913554015,-0.01780963705941408,-0.09511596299203692,-0.1707968533673696
2019-01-25,116.4,117.15,113.61,116.39,216242.29829,116.39,-0.00042949792353748784,-0.00042949792353748784,-0.05201796537243885,0.050468525299228226,0.0013549030323991003,0.04729738968462966,-0.006001786212688687,-0.07176826507641927,-0.07336873209958786,-0.14513699717600714,-0.15113878338869582,-0.10384139370406617,-0.10248649067166707,-0.05201796537243884,0.05182342833162733,0.099120818016257,0.09311903180356831,0.021350766727149043,-0.052017965372438815
2019-01-26,116.4,117.5,114.3,115.11,198617.08108,115.11,-0.011058428026914235,-0.011058428026914235,-0.1640648227203515,-0.07662184314402569,0.07328831730577828,0.0016023004896404405,-0.0261258347359648,-0.06549353704831942,-0.07071422558746025,-0.13620776263577966,-0.16233359737174446,-0.16073129688210402,-0.08744297957632574,-0.16406482272035144,-0.003333525838247406,-0.0017312253486069654,-0.027857060084571766,-0.09335059713289119,-0.16406482272035144
2019-01-27,115.13,118.0,115.0,115.34,146216.82819,115.34,0.001996095260295998,0.001996095260295998,-0.026448120542363524,0.12195930515006512,0.0804669737059674,-0.06145344155611604,-0.04109365413701012,-0.058637951470103956,-0.06768935223516591,-0.12632730370526987,-0.16742095784228,-0.22887439939839604,-0.14840742569242865,-0.026448120542363535,0.20242627885603254,0.1409728372999165,0.09987918316290638,0.04124123169280242,-0.026448120542363486
2019-01-28,115.32,116.15,111.04,112.05,247369.60555,112.05,-0.02893908794033066,-0.02893908794033066,-0.35255714801738397,0.031886228640607896,-0.12356260006888693,-0.09233054778715825,-0.05194788380180913,-0.05237097215810336,-0.06423137284203408,-0.11660234500013744,-0.1685502288019466,-0.26088077658910486,-0.3844433766579918,-0.35255714801738386,-0.09167637142827903,-0.18400691921543727,-0.23595480301724642,-0.2883257751753498,-0.35255714801738386
2019-01-29,112.04,112.87,100.91,105.5,566205.78288,105.5,-0.060234247330814804,-0.060234247330814804,-0.6824609319167404,-0.21134889730356482,-0.21417841384803524,-0.09518913141587738,-0.05550985451491754,-0.04594336664833305,-0.06029126818601219,-0.10623463483434524,-0.16174448934926278,-0.25693362076514015,-0.4711120346131754,-0.6824609319167403,-0.42552731115160003,-0.5207164425674774,-0.5762262970823949,-0.622169663730728,-0.6824609319167402
2019-01-30,105.49,106.61,102.22,104.45,319768.91348,104.45,-0.01000246491354633,-0.01000246491354633,-0.15293318979234846,0.02037404640907705,0.014534691205955984,-0.041310139976992226,-0.05167059203335482,-0.03887401291832899,-0.0559871824787054,-0.09486119539703439,-0.1465317874303892,-0.18784192740738143,-0.17330723620142544,-0.15293318979234838,0.034908737615033034,-0.006401402361959192,-0.05807199439531401,-0.096946007313643,-0.1529331897923484
2019-01-31,104.41,109.8,103.45,108.29,330968.19265,108.29,0.036104325637713396,0.036104325637713396,0.3331101780180994,0.2727080508642114,0.14856379609981218,0.04023491606672514,-0.04533332763040671,-0.031594671647943155,-0.05146858573429951,-0.08306325738224266,-0.12839658501264936,-0.08816166894592423,0.06040212715388796,0.3331101780180994,0.4212718469640236,0.4615067630307487,0.416173435400342,0.38457876375239886,0.33311017801809933
2019-02-01,108.29,110.61,105.46,106.44,290679.61935,106.44,-0.017231367530799693,-0.017231367530799693,-0.229138020613469,-0.23503554101906127,0.03021680233125961,0.08425479729016723,-0.038500469810537286,-0.023220487087427955,-0.04685312231786932,-0.07007360940529728,-0.10857407921583456,-0.024319281925667333,0.005897520405592278,-0.229138020613469,-0.20481873868780165,-0.12056394139763442,-0.15906441120817172,-0.18228489829559968,-0.229138020613469
2019-02-02,106.47,108.35,103.77,106.73,243149.88435,106.73,0.002720834816385272,0.002720834816385272,-0.018808142777364756,-0.037657401012090426,0.012708962405901488,0.08730352455677577,-0.02527718506356286,-0.013764004891260844,-0.04212203877312792,-0.05588604366438877,-0.08116322872795163,0.006140295828824138,0.01884925823472563,-0.018808142777364797,-0.024948438606188936,0.062355085950586836,0.03707790088702398,0.023313895995763133,-0.01880814277736479
2019-02-03,106.71,111.15,106.07,110.42,186908.7573,110.42,0.033988995930025016,0.033988995930025016,0.3108110337302032,0.2650438239831232,0.06021767285537233,0.03837411576578814,-0.012601562245013747,-0.002995880291339479,-0.037227136337727375,-0.040223016629066854,-0.052824578874080604,-0.014450463108292462,0.045767209747079866,0.3108110337302031,0.32526149683849553,0.3636356126042837,0.35103405035926993,0.3480381700679305,0.3108110337302031
2019-02-04,110.41,111.11,105.82,107.36,227211.54064,107.36,-0.028103603632526907,-0.028103603632526907,-0.3437497337111062,-0.27202088507871,0.0070920323596227785,-0.05204486084038573,-0.0031995968490858774,0.00859985742784955,-0.03217628073039691,-0.02357642330254736,-0.02677602015163324,-0.07882088099201898,-0.0717288486323962,-0.3437497337111062,-0.26492885271908717,-0.3169737135594729,-0.3201733104085588,-0.31157345298070926,-0.3437497337111062
2019-02-05,107.33,109.3,106.57,107.68,160850.10293,107.68,0.002976192673046176,0.002976192673046176,-0.016116240106101243,0.11115370916231872,-0.025764159110260233,-0.10069096756768671,0.005524182797923941,0.02061162633255619,-0.026950631720953126,-0.006339005388396938,-0.0008148225904729967,-0.1015057901581597,-0.12726994926841995,-0.01611624010610123,0.08538955005205848,-0.015301417515628232,-0.009777234717704291,0.010834391614851897,-0.01611624010610123
2019-02-06,107.65,108.18,106.47,107.27,159730.1886,107.27,-0.0038148452870799027,-0.0038148452870799027,-0.08770523863764382,0.09256581736495374,-0.11309523812343363,-0.08847892614082983,0.009717150894472105,0.03324152318793626,-0.02165556582074245,0.011585957367193808,0.021303108261665912,-0.06717581787916392,-0.18027105600259755,-0.0877052386376438,-0.020529420758479883,-0.10900834689930972,-0.09929119600483761,-0.06604967281690136,-0.0877052386376438
2019-02-07,107.28,107.83,101.21,104.5,337204.30254,104.5,-0.0261619492044721,-0.0261619492044721,-0.3232814199106341,-0.13544150950867978,-0.19797915855698878,-0.027746801757968304,0.009029794326345538,0.04517939632908965,-0.01632314074243236,0.02885625558665729,0.03788604991300283,0.010139248155034527,-0.18783991040195425,-0.323281419910634,-0.33342066806566856,-0.36116746982363684,-0.3521376754972913,-0.3069582791682017,-0.323281419910634
2019-02-08,104.49,106.18,103.82,104.48,147942.07683,104.48,-0.00019140587674467132,-0.00019140587674467132,-0.049508073469565955,-0.201073671088657,0.013810013006074458,0.08445612789635262,0.00742905144145267,0.0568625652410749,-0.010992159965863665,0.04587040527521123,0.053299456716663904,0.1377555846130165,0.15156559761909097,-0.04950807346956604,-0.18726365808258255,-0.10280753018622993,-0.09537847874477726,-0.038515913503702356,-0.049508073469566025
2019-02-09,104.48,123.0,103.41,119.25,589950.64925,119.25,0.13222646424032966,0.09936647749342571,1.0000000000000004,0.5132183076888208,0.2642539070156746,0.156369386078909,0.004208563078224858,0.06776858667284798,-0.005818750534476987,0.06194983613837099,0.06615839921659585,0.22252778529550482,0.4867816923111794,1.0000000000000002,0.7774722147044955,0.9338416007834045,0.9380501638616293,1.0058187505344773,1.0000000000000004
2019-02-10,119.32,121.99,117.64,119.19,328067.9574,119.19,-0.0005032712738333543,-0.0005032712738333543,-0.05279566096139116,-0.44571812928998705,0.17199560799607883,0.14844009830748747,-0.0028364713305921744,0.07628180279389096,-0.0009585694382693169,0.07532323335562165,0.07248676202502947,0.22092686033251696,0.3929224683285958,-0.052795660961391266,-0.2737225212939082,-0.12528242298642076,-0.12811889431701293,-0.051837091523121964,-0.05279566096139128
2019-02-11,119.19,126.49,115.81,125.12,385819.09619,125.12,0.04855441830238373,0.04855441830238373,0.46435516158642953,0.3578361345124813,-0.05040805971633578,0.07471280257507303,-0.0046283072235569385,0.08325018194180943,0.003592409496958335,0.08684259143876777,0.08221428421521083,0.15692708679028386,0.10651902707394809,0.4643551615864294,0.30742807479614553,0.38214087737121855,0.3775125701476616,0.46076275208947104,0.46435516158642937
2019-02-12,125.12,125.28,119.24,120.89,389405.30404,120.89,-0.03439223558310046,-0.03439223558310046,-0.4100425251987072,-0.33346041501675755,-0.1084414061937092,-0.0644919569552073,9.762142367654147e-05,0.088458335185081,0.007795296358209345,0.09625363154329035,0.0963512529669669,0.03185929601175959,-0.07658211018194962,-0.41004252519870715,-0.4419018212104667,-0.506393778165674,-0.5062961567419975,-0.41783782155691646,-0.4100425251987071
2019-02-13,120.88,123.89,118.18,122.41,343765.66987,122.41,0.012495024873520626,0.012495024873520626,0.08422831229117533,0.1844146527043052,-0.035717137250744734,-0.17627190511709112,0.00785135526305136,0.0923611813644477,0.01159016532720688,0.10395134669165457,0.11180270195470593,-0.06446920316238519,-0.10018634041312993,0.08422831229117528,0.14869751545356047,-0.027574389663530652,-0.019723034400479292,0.0726381469639684,0.08422831229117528
2019-02-14,122.4,126.47,120.7,121.86,317827.31956,121.86,-0.004503221267072778,-0.004503221267072778,-0.09496188295478797,-0.006846189942973537,-0.0007199511408270343,-0.21767354261686261,0.020410714012458867,0.09484975754090821,0.015017329192508188,0.1098670867334164,0.13027780074587528,-0.08739574187098734,-0.08811569301181438,-0.09496188295478791,-0.007566141083800571,-0.2252396837006632,-0.20482896968820433,-0.10997921214729611,-0.09496188295478793
2019-02-15,121.86,124.5,120.1,120.42,297205.78738,120.42,-0.01188721278404648,-0.01188721278404648,-0.1728016124584851,-0.06276440028206627,-0.09359443249055793,-0.16601342448697198,0.035969965238244556,0.09559254803983487,0.01800813152303164,0.11360067956286651,0.14957064480111107,-0.016442779685860914,-0.11003721217641885,-0.17280161245848513,-0.1563588327726242,-0.3223722572595962,-0.2864022920213516,-0.19080974398151673,-0.1728016124584851
2019-02-16,120.47,124.25,120.19,121.67,255296.0814,121.67,0.010326829763056029,0.010326829763056029,0.06137187745889733,0.09769167927524004,-0.17227242727327743,-0.03269351924867373,0.05312347029490437,0.09494777957177152,0.02057489483893248,0.11552267441070399,0.16864614470560835,0.13595262545693462,-0.03631980181634281,0.06137187745889723,-0.07458074799803739,-0.10727426724671113,-0.05415079695180676,0.040796982619964756,0.06137187745889723
2019-02-17,121.66,124.99,121.54,122.67,215320.70134,122.67,0.00818536124530283,0.00818536124530283,0.03879718600923679,-0.2504685862357138,0.010317621443280961,0.09150219659494185,0.07213805034532342,0.09251749977076199,0.022790404090642296,0.11530790386140428,0.18744595420672772,0.27894815080166957,0.28926577224495054,0.03879718600923676,-0.2401509647924328,-0.14864876819749095,-0.07651071785216754,0.016006781918594448,0.03879718600923675
2019-02-18,122.67,135.61,122.43,133.75,614788.60078,133.75,0.08647456273145526,0.08647456273145526,0.8640974660453321,0.1853766674792023,0.28778754984992433,0.1904230308368614,0.08780746314588832,0.08819536843748581,0.02450738629596964,0.11270275473345545,0.20051021787934376,0.39093324871620516,0.6787207985661294,0.8640974660453318,0.4731642173291266,0.663587248165988,0.7513947113118763,0.8395900797493621,0.8640974660453317
2019-02-19,133.77,148.3,132.42,145.69,1079830.1502,145.69,0.08550869088978857,0.08550869088978857,0.8539155471309147,0.2377062480649496,0.22331401578147583,0.194046009223424,0.09132159718601651,0.08186687676231358,0.025660800112734902,0.10752767687504848,0.198849274061065,0.39289528328448897,0.6162092990659648,0.8539155471309143,0.46102026384642547,0.6550662730698494,0.746387870255866,0.8282547470181796,0.8539155471309144
2019-02-20,145.69,150.0,142.36,143.44,747968.90445,143.44,-0.015564247369027036,-0.015564247369027036,-0.2115637611977799,-0.43069360727662337,-0.08559702737223764,0.12199501971316735,0.08286566726936456,0.0735816239755654,0.026284562492983835,0.09986618646854924,0.18273185373791379,0.3047268734510811,0.2191298460788435,-0.21156376119777986,-0.516290634648861,-0.3942956149356937,-0.31142994766632914,-0.23784832369076375,-0.21156376119777992
2019-02-21,143.45,149.52,139.6,148.44,614303.61007,148.44,0.03426400689551942,0.03426400689551942,0.3137101133290119,0.33320336402895784,-0.22997487720115664,0.05319864603178317,0.06720641662679892,0.0635910286920192,0.026485535150609342,0.09007656384262855,0.15728298046942746,0.21048162650121063,-0.019493250699946008,0.31371011332901183,0.1032284868278012,0.15642713285958437,0.2236335494863833,0.2872245781784025,0.3137101133290119
2019-02-22,148.42,149.61,142.7,145.69,447364.40873,145.69,-0.018699759526492377,-0.018699759526492377,-0.24461734984717287,-0.2355399878240194,-0.09012032555625972,-0.04229792561051567,0.04511328528484593,0.051884326697394074,0.026343277161381944,0.07822760385877602,0.12334088914362194,0.08104296353310628,-0.009077362023153443,-0.24461734984717282,-0.3256603133802791,-0.3679582389907948,-0.32284495370594885,-0.2709606270085548,-0.24461734984717284
2019-02-23,145.68,148.85,143.85,147.36,366251.18542,147.36,0.011397495841092245,0.011397495841092245,0.07265850444262931,-0.07828278075511844,0.1398548478100089,-0.07371914150670973,0.019129735196279474,0.03977128250725837,0.02590456119091071,0.06567584369816909,0.08480557889444856,0.011086437387738832,0.15094128519774774,0.07265850444262931,0.06157206705489046,-0.01214707445181927,0.0069826607444602035,0.046753943251718576,0.07265850444262928
2019-02-24,147.4,159.6,145.78,157.79,588183.72896,157.79,0.06838646254058085,0.06838646254058085,0.6734183702125558,0.6018770435285945,0.09349712586326363,-0.06277446544931152,-0.011050517936257893,0.026675405777104713,0.02519377842916215,0.05186918420626686,0.04081866627000897,-0.02195579917930255,0.07154132668396107,0.6734183702125556,0.6953741693918581,0.6325997039425466,0.6215491860062887,0.6482245917833934,0.6734183702125556
2019-02-25,157.75,166.0,131.7,132.1,1260506.80672,132.1,-0.177705823519298,-0.09035647154696086,-1.0,-0.8148387542699589,-0.11357023938152443,-0.06416443430530329,-0.04460382573895014,0.012917330691455791,0.024259923004281116,0.037177253695736906,-0.007426572043213231,-0.07159100634851652,-0.18516124573004095,-0.9999999999999998,-0.9284089936514833,-0.9925734279567866,-1.0371772536957367,-1.0242599230042808,-0.9999999999999997
2019-02-26,132.1,141.55,131.89,137.87,801147.09543,137.87,0.04275200065525803,0.04275200065525803,0.4031878892403673,0.5334636805148687,-0.06365498308037087,-0.018925771972252148,-0.07156380180740168,0.0006176364778247872,0.023251129107698536,0.023868765585523324,-0.04769503622187836,-0.0666208081941305,-0.1302757912745014,0.4031878892403673,0.4698086974344978,0.4508829254622457,0.379319123654844,0.3799367601326688,0.40318788924036736
2019-02-27,137.88,138.41,133.72,136.22,432944.17033,136.22,-0.012039986370365378,-0.012039986370365378,-0.17441210383121172,-0.14150051514316717,0.05358172614003533,-0.012722219863158515,-0.08497087437742318,-0.010946329048033913,0.022146108460535774,0.01119977941250186,-0.07377109496492132,-0.08649331482807983,-0.0329115886880445,-0.17441210383121167,-0.08791878900313184,-0.10064100886629035,-0.18561188324371353,-0.19655821229174744,-0.17441210383121167
2019-02-28,136.22,140.29,126.84,135.02,567202.61035,135.02,-0.00884831019944782,-0.00884831019944782,-0.14076645171520816,-0.054514182966937316,0.027085948362657406,-0.02663196584005704,-0.08636963163071483,-0.02127642490659164,0.0209398052664353,-0.00033661964015634094,-0.08670625127087117,-0.1133382171109282,-0.0862522687482708,-0.14076645171520813,-0.02742823460427991,-0.054060200444336945,-0.14042983207505177,-0.16170625698164343,-0.14076645171520813
2019-03-01,135.03,139.0,132.1,135.34,579327.31749,135.34,0.002367215190355024,0.002367215190355024,-0.022535890293612484,0.04832578306489907,0.04862084822247335,-0.027451672997548537,-0.08144895971374494,-0.030198951198286063,0.019617062328594684,-0.010581888869691379,-0.09203084858343633,-0.11948252158098487,-0.07086167335851151,-0.022535890293612443,0.09694663128737241,0.06949495828982387,-0.01195400142392107,-0.042152952622207134,-0.02253589029361245
2019-03-02,135.32,137.95,134.9,135.32,302632.02831,135.32,-0.00014778689157178527,-0.00014778689157178527,-0.04904825576808588,0.03660412179587909,0.06574180227751829,-0.05898572777365256,-0.07242489613147571,-0.038137240136727556,0.018153684200372597,-0.01998355593635496,-0.09240845206783066,-0.15139417984148323,-0.08565237756396495,-0.04904825576808586,0.10234592407339738,0.043360196299744816,-0.029064699831730892,-0.06720193996845844,-0.049048255768085844
2019-03-03,135.32,136.12,130.03,132.56,297005.28093,132.56,-0.020606970794200145,-0.020606970794200145,-0.26472257462208165,-0.03911281561531855,-0.09041119276637286,-0.04793226531017501,-0.058794963893442256,-0.045147111747416833,0.0166757747106439,-0.028471337036772935,-0.08726630093021519,-0.1351985662403902,-0.22560975900676306,-0.2647225746220816,-0.1295240083816914,-0.1774562736918664,-0.23625123758530864,-0.28139834933272545,-0.26472257462208154
