date,processed_log_return_wtmra_0,processed_log_return_wtmra_0_year,processed_log_return_wtmra_0_month,processed_log_return_wtmra_0_day,processed_log_return_wtmra_0_hour,processed_log_return_wtmra_0_dayofweek,processed_log_return_wtmra_0_dayofyear,processed_log_return_wtmra_0_days_in_month
2019-07-14 16:00:00,-0.4859461358374543,2019,7,14,16,6,195,31
2019-07-14 17:00:00,0.4652763519319982,2019,7,14,17,6,195,31
2019-07-14 18:00:00,0.0351905641334507,2019,7,14,18,6,195,31
2019-07-14 19:00:00,-0.3137077414865902,2019,7,14,19,6,195,31
2019-07-14 20:00:00,0.0429620119543715,2019,7,14,20,6,195,31
2019-07-14 21:00:00,0.0196682195860114,2019,7,14,21,6,195,31
2019-07-14 22:00:00,0.3036200612292581,2019,7,14,22,6,195,31
2019-07-14 23:00:00,-0.1823184291875448,2019,7,14,23,6,195,31
2019-07-15 00:00:00,-0.0042188211744489,2019,7,15,0,0,196,31
2019-07-15 01:00:00,-0.4358346738786599,2019,7,15,1,0,196,31
2019-07-15 02:00:00,0.6141876327784389,2019,7,15,2,0,196,31
2019-07-15 03:00:00,-0.3721141822473461,2019,7,15,3,0,196,31
2019-07-15 04:00:00,0.4325531025732295,2019,7,15,4,0,196,31
2019-07-15 05:00:00,-0.4152959996670479,2019,7,15,5,0,196,31
2019-07-15 06:00:00,0.1659994656284048,2019,7,15,6,0,196,31
2019-07-15 07:00:00,-0.2868569945943572,2019,7,15,7,0,196,31
2019-07-15 08:00:00,0.6839588297614168,2019,7,15,8,0,196,31
2019-07-15 09:00:00,-0.7919150282557523,2019,7,15,9,0,196,31
2019-07-15 10:00:00,0.5291085683369955,2019,7,15,10,0,196,31
2019-07-15 11:00:00,-0.2642292135778201,2019,7,15,11,0,196,31
2019-07-15 12:00:00,0.4402129150732637,2019,7,15,12,0,196,31
2019-07-15 13:00:00,-0.8204119704551762,2019,7,15,13,0,196,31
2019-07-15 14:00:00,0.5744693857930935,2019,7,15,14,0,196,31
2019-07-15 15:00:00,0.0770294658930293,2019,7,15,15,0,196,31
2019-07-15 16:00:00,-0.3818049894368249,2019,7,15,16,0,196,31
2019-07-15 17:00:00,0.6059688074490112,2019,7,15,17,0,196,31
2019-07-15 18:00:00,-0.9422102519468244,2019,7,15,18,0,196,31
2019-07-15 19:00:00,0.8940690060093291,2019,7,15,19,0,196,31
2019-07-15 20:00:00,-0.4131420236326095,2019,7,15,20,0,196,31
2019-07-15 21:00:00,0.1749109098107979,2019,7,15,21,0,196,31
2019-07-15 22:00:00,-0.5242853133009681,2019,7,15,22,0,196,31
2019-07-15 23:00:00,0.9532295648885534,2019,7,15,23,0,196,31
2019-07-16 00:00:00,-1.0321340318019805,2019,7,16,0,1,197,31
2019-07-16 01:00:00,0.7066859002678058,2019,7,16,1,1,197,31
2019-07-16 02:00:00,-0.0783332573415089,2019,7,16,2,1,197,31
2019-07-16 03:00:00,-0.262120211291017,2019,7,16,3,1,197,31
2019-07-16 04:00:00,0.0243022763235463,2019,7,16,4,1,197,31
2019-07-16 05:00:00,0.16685374369914,2019,7,16,5,1,197,31
2019-07-16 06:00:00,-0.0173250165036827,2019,7,16,6,1,197,31
2019-07-16 07:00:00,-0.027152190095291,2019,7,16,7,1,197,31
2019-07-16 08:00:00,-0.2151734077547106,2019,7,16,8,1,197,31
2019-07-16 09:00:00,0.4205453405256974,2019,7,16,9,1,197,31
2019-07-16 10:00:00,-0.3615822683858224,2019,7,16,10,1,197,31
2019-07-16 11:00:00,0.0976555289607746,2019,7,16,11,1,197,31
2019-07-16 12:00:00,0.2425752004629481,2019,7,16,12,1,197,31
2019-07-16 13:00:00,-0.2164185006192416,2019,7,16,13,1,197,31
2019-07-16 14:00:00,-0.2514535064161021,2019,7,16,14,1,197,31
2019-07-16 15:00:00,0.1605412515055091,2019,7,16,15,1,197,31
2019-07-16 16:00:00,0.5093785508250094,2019,7,16,16,1,197,31
2019-07-16 17:00:00,-0.4227696283954828,2019,7,16,17,1,197,31
2019-07-16 18:00:00,-0.1324981770187641,2019,7,16,18,1,197,31
2019-07-16 19:00:00,-0.1172641234962121,2019,7,16,19,1,197,31
2019-07-16 20:00:00,0.6054420013809266,2019,7,16,20,1,197,31
2019-07-16 21:00:00,-0.5356818540567571,2019,7,16,21,1,197,31
2019-07-16 22:00:00,0.4615478696012037,2019,7,16,22,1,197,31
2019-07-16 23:00:00,-0.4228839684074204,2019,7,16,23,1,197,31
2019-07-17 00:00:00,0.0096283201359186,2019,7,17,0,2,198,31
2019-07-17 01:00:00,0.2559267644032804,2019,7,17,1,2,198,31
2019-07-17 02:00:00,0.0947762038859667,2019,7,17,2,2,198,31
2019-07-17 03:00:00,-0.4817531086450393,2019,7,17,3,2,198,31
2019-07-17 04:00:00,0.4018307604390115,2019,7,17,4,2,198,31
2019-07-17 05:00:00,-0.2986457788335945,2019,7,17,5,2,198,31
2019-07-17 06:00:00,0.3953725192207118,2019,7,17,6,2,198,31
2019-07-17 07:00:00,-0.3717645183748751,2019,7,17,7,2,198,31
2019-07-17 08:00:00,0.1914382092333768,2019,7,17,8,2,198,31
2019-07-17 09:00:00,-0.0084393661865803,2019,7,17,9,2,198,31
2019-07-17 10:00:00,0.0425533157104032,2019,7,17,10,2,198,31
2019-07-17 11:00:00,-0.0055313067904545,2019,7,17,11,2,198,31
2019-07-17 12:00:00,-0.4311733680919278,2019,7,17,12,2,198,31
2019-07-17 13:00:00,0.5959316817345378,2019,7,17,13,2,198,31
2019-07-17 14:00:00,-0.3861275691985288,2019,7,17,14,2,198,31
2019-07-17 15:00:00,0.3470636731903974,2019,7,17,15,2,198,31
2019-07-17 16:00:00,-0.2790726864107777,2019,7,17,16,2,198,31
2019-07-17 17:00:00,0.009106535215083,2019,7,17,17,2,198,31
2019-07-17 18:00:00,0.1382679079194107,2019,7,17,18,2,198,31
2019-07-17 19:00:00,0.1497443443697797,2019,7,17,19,2,198,31
2019-07-17 20:00:00,-0.5075313233293736,2019,7,17,20,2,198,31
2019-07-17 21:00:00,0.249822516280936,2019,7,17,21,2,198,31
2019-07-17 22:00:00,0.2845369982768535,2019,7,17,22,2,198,31
2019-07-17 23:00:00,-0.3536227597732944,2019,7,17,23,2,198,31
2019-07-18 00:00:00,0.2611331449246822,2019,7,18,0,3,199,31
2019-07-18 01:00:00,-0.5204619663277402,2019,7,18,1,3,199,31
2019-07-18 02:00:00,0.6245667137081174,2019,7,18,2,3,199,31
2019-07-18 03:00:00,-0.1277803111244761,2019,7,18,3,3,199,31
2019-07-18 04:00:00,-0.4775674894851731,2019,7,18,4,3,199,31
2019-07-18 05:00:00,0.6415439090738966,2019,7,18,5,3,199,31
2019-07-18 06:00:00,-0.4968201098258359,2019,7,18,6,3,199,31
2019-07-18 07:00:00,0.4391741966580698,2019,7,18,7,3,199,31
2019-07-18 08:00:00,-0.2415449618746341,2019,7,18,8,3,199,31
2019-07-18 09:00:00,-0.1590409154150214,2019,7,18,9,3,199,31
2019-07-18 10:00:00,0.0913942876379052,2019,7,18,10,3,199,31
2019-07-18 11:00:00,0.2297764628516783,2019,7,18,11,3,199,31
2019-07-18 12:00:00,0.0469929938064489,2019,7,18,12,3,199,31
2019-07-18 13:00:00,-0.3811924334959269,2019,7,18,13,3,199,31
2019-07-18 14:00:00,-0.0746326747968557,2019,7,18,14,3,199,31
2019-07-18 15:00:00,0.527574097117814,2019,7,18,15,3,199,31
2019-07-18 16:00:00,-0.2556750563036344,2019,7,18,16,3,199,31
2019-07-18 17:00:00,-0.1083437309041412,2019,7,18,17,3,199,31
2019-07-18 18:00:00,0.1950981923565303,2019,7,18,18,3,199,31
2019-07-18 19:00:00,-0.1849219580067827,2019,7,18,19,3,199,31
2019-07-18 20:00:00,0.0497981447524268,2019,7,18,20,3,199,31
2019-07-18 21:00:00,0.1194893784462482,2019,7,18,21,3,199,31
2019-07-18 22:00:00,-0.0734643875303492,2019,7,18,22,3,199,31
2019-07-18 23:00:00,-0.1911522566787354,2019,7,18,23,3,199,31
2019-07-19 00:00:00,0.3486488412561212,2019,7,19,0,4,200,31
2019-07-19 01:00:00,-0.1116537333406578,2019,7,19,1,4,200,31
2019-07-19 02:00:00,-0.2339692930465366,2019,7,19,2,4,200,31
2019-07-19 03:00:00,0.2631999756797571,2019,7,19,3,4,200,31
2019-07-19 04:00:00,-0.0755175439992363,2019,7,19,4,4,200,31
2019-07-19 05:00:00,-0.0434383744894201,2019,7,19,5,4,200,31
2019-07-19 06:00:00,0.0700185032369509,2019,7,19,6,4,200,31
2019-07-19 07:00:00,-0.2673685586415233,2019,7,19,7,4,200,31
2019-07-19 08:00:00,0.6440631633401752,2019,7,19,8,4,200,31
2019-07-19 09:00:00,-0.663165101543945,2019,7,19,9,4,200,31
2019-07-19 10:00:00,0.2267367215114829,2019,7,19,10,4,200,31
2019-07-19 11:00:00,0.1421466972798544,2019,7,19,11,4,200,31
2019-07-19 12:00:00,-0.3504097052389368,2019,7,19,12,4,200,31
2019-07-19 13:00:00,0.5619693269690906,2019,7,19,13,4,200,31
2019-07-19 14:00:00,-0.5614574568685278,2019,7,19,14,4,200,31
2019-07-19 15:00:00,0.2001762618656772,2019,7,19,15,4,200,31
2019-07-19 16:00:00,0.1581941036081258,2019,7,19,16,4,200,31
2019-07-19 17:00:00,-0.1614667670479836,2019,7,19,17,4,200,31
2019-07-19 18:00:00,0.0177043953379161,2019,7,19,18,4,200,31
2019-07-19 19:00:00,0.0232748956534199,2019,7,19,19,4,200,31
2019-07-19 20:00:00,-0.0718298361636766,2019,7,19,20,4,200,31
2019-07-19 21:00:00,0.0828457866086559,2019,7,19,21,4,200,31
2019-07-19 22:00:00,0.0969513340277201,2019,7,19,22,4,200,31
2019-07-19 23:00:00,-0.2490342764676106,2019,7,19,23,4,200,31
2019-07-20 00:00:00,0.182658397731055,2019,7,20,0,5,201,31
2019-07-20 01:00:00,0.0348077988081546,2019,7,20,1,5,201,31
2019-07-20 02:00:00,-0.3182759131892546,2019,7,20,2,5,201,31
2019-07-20 03:00:00,0.3669454822930811,2019,7,20,3,5,201,31
2019-07-20 04:00:00,-0.1313293597199301,2019,7,20,4,5,201,31
2019-07-20 05:00:00,0.0543917699805736,2019,7,20,5,5,201,31
2019-07-20 06:00:00,-0.1372011554853802,2019,7,20,6,5,201,31
2019-07-20 07:00:00,0.1278429514942717,2019,7,20,7,5,201,31
2019-07-20 08:00:00,-0.0640985358813889,2019,7,20,8,5,201,31
2019-07-20 09:00:00,-0.0029127206460888,2019,7,20,9,5,201,31
2019-07-20 10:00:00,-6.0461484999365175e-05,2019,7,20,10,5,201,31
2019-07-20 11:00:00,0.077509728843429,2019,7,20,11,5,201,31
2019-07-20 12:00:00,-0.0902641035016987,2019,7,20,12,5,201,31
2019-07-20 13:00:00,0.0901490079831306,2019,7,20,13,5,201,31
2019-07-20 14:00:00,-0.117137985963242,2019,7,20,14,5,201,31
2019-07-20 15:00:00,-0.0064089636685147,2019,7,20,15,5,201,31
2019-07-20 16:00:00,0.0071510418445316,2019,7,20,16,5,201,31
2019-07-20 17:00:00,0.3294050059842874,2019,7,20,17,5,201,31
2019-07-20 18:00:00,-0.4433413033832708,2019,7,20,18,5,201,31
2019-07-20 19:00:00,0.236202711972581,2019,7,20,19,5,201,31
2019-07-20 20:00:00,-0.103026425430221,2019,7,20,20,5,201,31
2019-07-20 21:00:00,-0.0374630711053342,2019,7,20,21,5,201,31
2019-07-20 22:00:00,0.1199267309509335,2019,7,20,22,5,201,31
2019-07-20 23:00:00,0.1624055060395088,2019,7,20,23,5,201,31
2019-07-21 00:00:00,-0.4833947541381965,2019,7,21,0,6,202,31
2019-07-21 01:00:00,0.3293151454486125,2019,7,21,1,6,202,31
2019-07-21 02:00:00,0.1217705766565017,2019,7,21,2,6,202,31
2019-07-21 03:00:00,-0.2865424200328737,2019,7,21,3,6,202,31
2019-07-21 04:00:00,-0.0146050754402258,2019,7,21,4,6,202,31
2019-07-21 05:00:00,0.3074859619731903,2019,7,21,5,6,202,31
2019-07-21 06:00:00,-0.2316272536413038,2019,7,21,6,6,202,31
2019-07-21 07:00:00,0.0333248995239828,2019,7,21,7,6,202,31
2019-07-21 08:00:00,-0.0373021103698676,2019,7,21,8,6,202,31
2019-07-21 09:00:00,0.1210657434866907,2019,7,21,9,6,202,31
2019-07-21 10:00:00,0.0036907162130342,2019,7,21,10,6,202,31
2019-07-21 11:00:00,-0.2234370480982162,2019,7,21,11,6,202,31
2019-07-21 12:00:00,0.2866638553070618,2019,7,21,12,6,202,31
2019-07-21 13:00:00,-0.1776696469020257,2019,7,21,13,6,202,31
2019-07-21 14:00:00,0.0734832756540454,2019,7,21,14,6,202,31
2019-07-21 15:00:00,-0.1587438854052168,2019,7,21,15,6,202,31
2019-07-21 16:00:00,0.2999638040066762,2019,7,21,16,6,202,31
2019-07-21 17:00:00,-0.2036756876890392,2019,7,21,17,6,202,31
2019-07-21 18:00:00,-0.1342044693604424,2019,7,21,18,6,202,31
2019-07-21 19:00:00,0.4654284187421156,2019,7,21,19,6,202,31
2019-07-21 20:00:00,-0.5867842391729519,2019,7,21,20,6,202,31
2019-07-21 21:00:00,0.3821965616108189,2019,7,21,21,6,202,31
2019-07-21 22:00:00,-0.0467403467976987,2019,7,21,22,6,202,31
2019-07-21 23:00:00,-0.0594228839343794,2019,7,21,23,6,202,31
2019-07-22 00:00:00,0.0507617226215885,2019,7,22,0,0,203,31
2019-07-22 01:00:00,-0.0532446105427664,2019,7,22,1,0,203,31
2019-07-22 02:00:00,-0.1194151926569091,2019,7,22,2,0,203,31
2019-07-22 03:00:00,0.2820633763204858,2019,7,22,3,0,203,31
2019-07-22 04:00:00,-0.1059992915362398,2019,7,22,4,0,203,31
2019-07-22 05:00:00,-0.1738363684610781,2019,7,22,5,0,203,31
2019-07-22 06:00:00,0.1769006087203938,2019,7,22,6,0,203,31
2019-07-22 07:00:00,-0.0513852441245003,2019,7,22,7,0,203,31
2019-07-22 08:00:00,0.0300331677006486,2019,7,22,8,0,203,31
2019-07-22 09:00:00,0.1193044889443977,2019,7,22,9,0,203,31
2019-07-22 10:00:00,-0.3920983821480726,2019,7,22,10,0,203,31
2019-07-22 11:00:00,0.3007052583098392,2019,7,22,11,0,203,31
2019-07-22 12:00:00,0.0044139330945594,2019,7,22,12,0,203,31
2019-07-22 13:00:00,-0.0592266908912014,2019,7,22,13,0,203,31
2019-07-22 14:00:00,0.1611212469947025,2019,7,22,14,0,203,31
2019-07-22 15:00:00,-0.3422506231176483,2019,7,22,15,0,203,31
2019-07-22 16:00:00,0.2102874516696667,2019,7,22,16,0,203,31
2019-07-22 17:00:00,-0.108050637749511,2019,7,22,17,0,203,31
2019-07-22 18:00:00,0.1923291934532646,2019,7,22,18,0,203,31
2019-07-22 19:00:00,0.0536633384359618,2019,7,22,19,0,203,31
2019-07-22 20:00:00,-0.5923227881790043,2019,7,22,20,0,203,31
2019-07-22 21:00:00,0.8005514830897258,2019,7,22,21,0,203,31
2019-07-22 22:00:00,-0.4582336976452745,2019,7,22,22,0,203,31
2019-07-22 23:00:00,-0.037673512230734,2019,7,22,23,0,203,31
2019-07-23 00:00:00,0.3149915146793682,2019,7,23,0,1,204,31
2019-07-23 01:00:00,-0.2701331133720706,2019,7,23,1,1,204,31
2019-07-23 02:00:00,-0.0302723861394094,2019,7,23,2,1,204,31
2019-07-23 03:00:00,0.2371994395116179,2019,7,23,3,1,204,31
2019-07-23 04:00:00,-0.2000305492014189,2019,7,23,4,1,204,31
2019-07-23 05:00:00,0.1624091955756895,2019,7,23,5,1,204,31
2019-07-23 06:00:00,-0.0637545262404701,2019,7,23,6,1,204,31
2019-07-23 07:00:00,-0.1803917075325583,2019,7,23,7,1,204,31
2019-07-23 08:00:00,0.3067362896286724,2019,7,23,8,1,204,31
2019-07-23 09:00:00,-0.2260857119670761,2019,7,23,9,1,204,31
2019-07-23 10:00:00,0.0227905885337332,2019,7,23,10,1,204,31
2019-07-23 11:00:00,0.0956210904567748,2019,7,23,11,1,204,31
2019-07-23 12:00:00,-0.0136593671425225,2019,7,23,12,1,204,31
2019-07-23 13:00:00,0.0033742244871738,2019,7,23,13,1,204,31
2019-07-23 14:00:00,-0.1523728390210271,2019,7,23,14,1,204,31
2019-07-23 15:00:00,0.3012710572053778,2019,7,23,15,1,204,31
2019-07-23 16:00:00,-0.3456417066089348,2019,7,23,16,1,204,31
2019-07-23 17:00:00,0.2526986869053929,2019,7,23,17,1,204,31
2019-07-23 18:00:00,-0.2846359050088201,2019,7,23,18,1,204,31
2019-07-23 19:00:00,0.4128747260529238,2019,7,23,19,1,204,31
2019-07-23 20:00:00,-0.2943036475227074,2019,7,23,20,1,204,31
2019-07-23 21:00:00,0.0907615550530307,2019,7,23,21,1,204,31
2019-07-23 22:00:00,-0.0347480790506979,2019,7,23,22,1,204,31
2019-07-23 23:00:00,0.076926264147268,2019,7,23,23,1,204,31
2019-07-24 00:00:00,0.0432985200115245,2019,7,24,0,2,205,31
2019-07-24 01:00:00,-0.3262719479430819,2019,7,24,1,2,205,31
2019-07-24 02:00:00,0.2807031921932326,2019,7,24,2,2,205,31
2019-07-24 03:00:00,0.0282696944959004,2019,7,24,3,2,205,31
2019-07-24 04:00:00,-0.1451983356512617,2019,7,24,4,2,205,31
2019-07-24 05:00:00,0.0433038715907692,2019,7,24,5,2,205,31
2019-07-24 06:00:00,0.0917582237044333,2019,7,24,6,2,205,31
2019-07-24 07:00:00,-0.0996119340990258,2019,7,24,7,2,205,31
2019-07-24 08:00:00,-0.0347863671304086,2019,7,24,8,2,205,31
2019-07-24 09:00:00,0.0921147950051389,2019,7,24,9,2,205,31
2019-07-24 10:00:00,0.067029350180493,2019,7,24,10,2,205,31
2019-07-24 11:00:00,-0.1810983518905982,2019,7,24,11,2,205,31
2019-07-24 12:00:00,0.0967099972501548,2019,7,24,12,2,205,31
2019-07-24 13:00:00,0.071465673004894,2019,7,24,13,2,205,31
2019-07-24 14:00:00,-0.3630171591502165,2019,7,24,14,2,205,31
2019-07-24 15:00:00,0.4073666983427105,2019,7,24,15,2,205,31
2019-07-24 16:00:00,0.201036465669139,2019,7,24,16,2,205,31
2019-07-24 17:00:00,-0.7096290487115765,2019,7,24,17,2,205,31
2019-07-24 18:00:00,0.5207660730913934,2019,7,24,18,2,205,31
2019-07-24 19:00:00,-0.1333973608841034,2019,7,24,19,2,205,31
2019-07-24 20:00:00,-0.1718329574394207,2019,7,24,20,2,205,31
2019-07-24 21:00:00,0.2960708552833525,2019,7,24,21,2,205,31
2019-07-24 22:00:00,0.0372867217283541,2019,7,24,22,2,205,31
2019-07-24 23:00:00,-0.3747942802050278,2019,7,24,23,2,205,31
2019-07-25 00:00:00,0.0687770467706449,2019,7,25,0,3,206,31
2019-07-25 01:00:00,0.3863334015016939,2019,7,25,1,3,206,31
2019-07-25 02:00:00,-0.31173233896098,2019,7,25,2,3,206,31
2019-07-25 03:00:00,0.0603079349799812,2019,7,25,3,3,206,31
2019-07-25 04:00:00,0.0377536080972475,2019,7,25,4,3,206,31
2019-07-25 05:00:00,-0.1164079022507858,2019,7,25,5,3,206,31
2019-07-25 06:00:00,0.0846912242724209,2019,7,25,6,3,206,31
2019-07-25 07:00:00,0.0961246927031848,2019,7,25,7,3,206,31
2019-07-25 08:00:00,-0.2132657029417617,2019,7,25,8,3,206,31
2019-07-25 09:00:00,0.150064905626207,2019,7,25,9,3,206,31
2019-07-25 10:00:00,-0.0093286270610382,2019,7,25,10,3,206,31
2019-07-25 11:00:00,-0.0406887708696962,2019,7,25,11,3,206,31
2019-07-25 12:00:00,-0.1203328084751351,2019,7,25,12,3,206,31
2019-07-25 13:00:00,0.4717364905555979,2019,7,25,13,3,206,31
2019-07-25 14:00:00,-0.6310354198354923,2019,7,25,14,3,206,31
2019-07-25 15:00:00,0.359100705652336,2019,7,25,15,3,206,31
2019-07-25 16:00:00,-0.0447510307634389,2019,7,25,16,3,206,31
2019-07-25 17:00:00,-0.0678241011207691,2019,7,25,17,3,206,31
2019-07-25 18:00:00,0.0832733795005576,2019,7,25,18,3,206,31
2019-07-25 19:00:00,0.0918677567187093,2019,7,25,19,3,206,31
2019-07-25 20:00:00,-0.3006101729422734,2019,7,25,20,3,206,31
2019-07-25 21:00:00,0.1863921447830347,2019,7,25,21,3,206,31
2019-07-25 22:00:00,-0.0259125824420825,2019,7,25,22,3,206,31
2019-07-25 23:00:00,0.05026596121356,2019,7,25,23,3,206,31
2019-07-26 00:00:00,0.0468396656138992,2019,7,26,0,4,207,31
2019-07-26 01:00:00,-0.1316284828376314,2019,7,26,1,4,207,31
2019-07-26 02:00:00,-0.0091675231908565,2019,7,26,2,4,207,31
2019-07-26 03:00:00,0.0433534549650416,2019,7,26,3,4,207,31
2019-07-26 04:00:00,0.022413611079077,2019,7,26,4,4,207,31
2019-07-26 05:00:00,0.0265848993936309,2019,7,26,5,4,207,31
2019-07-26 06:00:00,0.0431863442826127,2019,7,26,6,4,207,31
2019-07-26 07:00:00,-0.2844799211041368,2019,7,26,7,4,207,31
2019-07-26 08:00:00,0.2982378250253237,2019,7,26,8,4,207,31
2019-07-26 09:00:00,-0.0260620782387202,2019,7,26,9,4,207,31
2019-07-26 10:00:00,-0.1346762315571033,2019,7,26,10,4,207,31
2019-07-26 11:00:00,0.0530862581194928,2019,7,26,11,4,207,31
2019-07-26 12:00:00,0.0912867235637694,2019,7,26,12,4,207,31
2019-07-26 13:00:00,-0.1426454349957303,2019,7,26,13,4,207,31
2019-07-26 14:00:00,0.1199130295278518,2019,7,26,14,4,207,31
2019-07-26 15:00:00,-0.1014352151899887,2019,7,26,15,4,207,31
2019-07-26 16:00:00,-0.0477365544891638,2019,7,26,16,4,207,31
2019-07-26 17:00:00,0.2562347130168574,2019,7,26,17,4,207,31
2019-07-26 18:00:00,-0.2228701293695734,2019,7,26,18,4,207,31
2019-07-26 19:00:00,0.0156492853884813,2019,7,26,19,4,207,31
2019-07-26 20:00:00,0.1541699041293835,2019,7,26,20,4,207,31
2019-07-26 21:00:00,-0.1856859563868088,2019,7,26,21,4,207,31
2019-07-26 22:00:00,0.1336938102950851,2019,7,26,22,4,207,31
2019-07-26 23:00:00,-0.1103252386497944,2019,7,26,23,4,207,31
2019-07-27 00:00:00,-0.0869403266234069,2019,7,27,0,5,208,31
2019-07-27 01:00:00,0.403093784120156,2019,7,27,1,5,208,31
2019-07-27 02:00:00,-0.4221605517562605,2019,7,27,2,5,208,31
2019-07-27 03:00:00,0.2356761504491201,2019,7,27,3,5,208,31
2019-07-27 04:00:00,-0.1251344969046573,2019,7,27,4,5,208,31
2019-07-27 05:00:00,0.0965116160356099,2019,7,27,5,5,208,31
2019-07-27 06:00:00,-0.0745988036803464,2019,7,27,6,5,208,31
2019-07-27 07:00:00,-0.0079611058171199,2019,7,27,7,5,208,31
2019-07-27 08:00:00,0.0327184157418331,2019,7,27,8,5,208,31
2019-07-27 09:00:00,-0.0114281573817156,2019,7,27,9,5,208,31
2019-07-27 10:00:00,0.2115922636243936,2019,7,27,10,5,208,31
2019-07-27 11:00:00,-0.3817137442621831,2019,7,27,11,5,208,31
2019-07-27 12:00:00,0.2230509252159867,2019,7,27,12,5,208,31
2019-07-27 13:00:00,-0.0834917204173491,2019,7,27,13,5,208,31
2019-07-27 14:00:00,0.0946298948018053,2019,7,27,14,5,208,31
2019-07-27 15:00:00,-0.0681072234226604,2019,7,27,15,5,208,31
2019-07-27 16:00:00,-0.0011242364986531,2019,7,27,16,5,208,31
2019-07-27 17:00:00,0.0051679606269785,2019,7,27,17,5,208,31
2019-07-27 18:00:00,0.1188308298936651,2019,7,27,18,5,208,31
2019-07-27 19:00:00,-0.1796272214098285,2019,7,27,19,5,208,31
2019-07-27 20:00:00,0.0434543111197077,2019,7,27,20,5,208,31
2019-07-27 21:00:00,0.0127878160553011,2019,7,27,21,5,208,31
2019-07-27 22:00:00,0.186111024470734,2019,7,27,22,5,208,31
2019-07-27 23:00:00,-0.341203698320396,2019,7,27,23,5,208,31
2019-07-28 00:00:00,0.2779494068609563,2019,7,28,0,6,209,31
2019-07-28 01:00:00,-0.2218369345643842,2019,7,28,1,6,209,31
2019-07-28 02:00:00,0.2589400240060016,2019,7,28,2,6,209,31
2019-07-28 03:00:00,-0.222400539456501,2019,7,28,3,6,209,31
2019-07-28 04:00:00,0.0076283889219646,2019,7,28,4,6,209,31
2019-07-28 05:00:00,0.2060061080811953,2019,7,28,5,6,209,31
2019-07-28 06:00:00,-0.2162764229079759,2019,7,28,6,6,209,31
2019-07-28 07:00:00,0.1614576920291447,2019,7,28,7,6,209,31
2019-07-28 08:00:00,-0.1600534855335237,2019,7,28,8,6,209,31
2019-07-28 09:00:00,0.1687913043193745,2019,7,28,9,6,209,31
2019-07-28 10:00:00,-0.132946522701434,2019,7,28,10,6,209,31
2019-07-28 11:00:00,-0.0453808453263843,2019,7,28,11,6,209,31
2019-07-28 12:00:00,0.2098520790135717,2019,7,28,12,6,209,31
2019-07-28 13:00:00,-0.1326047358611528,2019,7,28,13,6,209,31
2019-07-28 14:00:00,0.013545687335027,2019,7,28,14,6,209,31
2019-07-28 15:00:00,-0.0483924715737528,2019,7,28,15,6,209,31
2019-07-28 16:00:00,0.0945733743806746,2019,7,28,16,6,209,31
2019-07-28 17:00:00,-0.0840839799027493,2019,7,28,17,6,209,31
2019-07-28 18:00:00,0.06876384196851,2019,7,28,18,6,209,31
2019-07-28 19:00:00,-0.043337085592607,2019,7,28,19,6,209,31
2019-07-28 20:00:00,-0.0002978920428468,2019,7,28,20,6,209,31
2019-07-28 21:00:00,0.1447113381629803,2019,7,28,21,6,209,31
2019-07-28 22:00:00,-0.2644048025839149,2019,7,28,22,6,209,31
2019-07-28 23:00:00,-0.0008135165204606,2019,7,28,23,6,209,31
2019-07-29 00:00:00,0.4357324611944346,2019,7,29,0,0,210,31
2019-07-29 01:00:00,-0.5821062942086935,2019,7,29,1,0,210,31
2019-07-29 02:00:00,0.4628729734211695,2019,7,29,2,0,210,31
2019-07-29 03:00:00,-0.1975729014252923,2019,7,29,3,0,210,31
2019-07-29 04:00:00,-0.0734145870599076,2019,7,29,4,0,210,31
2019-07-29 05:00:00,0.1952882315072053,2019,7,29,5,0,210,31
2019-07-29 06:00:00,-0.1568550017073775,2019,7,29,6,0,210,31
2019-07-29 07:00:00,-0.0313841302287443,2019,7,29,7,0,210,31
2019-07-29 08:00:00,0.1794335159620786,2019,7,29,8,0,210,31
2019-07-29 09:00:00,-0.0290354789317615,2019,7,29,9,0,210,31
2019-07-29 10:00:00,-0.2260109402492069,2019,7,29,10,0,210,31
2019-07-29 11:00:00,0.2671188341325516,2019,7,29,11,0,210,31
2019-07-29 12:00:00,-0.2416015591230255,2019,7,29,12,0,210,31
2019-07-29 13:00:00,0.2503505938571289,2019,7,29,13,0,210,31
2019-07-29 14:00:00,-0.1196304419089401,2019,7,29,14,0,210,31
2019-07-29 15:00:00,-0.0279398392005193,2019,7,29,15,0,210,31
2019-07-29 16:00:00,-0.0474345761168281,2019,7,29,16,0,210,31
2019-07-29 17:00:00,0.2006972126523609,2019,7,29,17,0,210,31
2019-07-29 18:00:00,-0.1783826746185804,2019,7,29,18,0,210,31
2019-07-29 19:00:00,0.0897444391905471,2019,7,29,19,0,210,31
2019-07-29 20:00:00,-0.1615157926684314,2019,7,29,20,0,210,31
2019-07-29 21:00:00,0.2831400563980136,2019,7,29,21,0,210,31
2019-07-29 22:00:00,-0.277977591149154,2019,7,29,22,0,210,31
2019-07-29 23:00:00,0.1883773353084863,2019,7,29,23,0,210,31
2019-07-30 00:00:00,-0.104823662565892,2019,7,30,0,1,211,31
2019-07-30 01:00:00,0.113808116474584,2019,7,30,1,1,211,31
