date,processed_log_return_wtmra_0,time_delay_1_in_days_dimension_3_dimension_embedding_pca_1,time_delay_3_in_days_dimension_3_dimension_embedding_pca_1,time_delay_7_in_days_dimension_3_dimension_embedding_pca_1,time_delay_14_in_days_dimension_3_dimension_embedding_pca_1,time_delay_21_in_days_dimension_3_dimension_embedding_pca_1,time_delay_30_in_days_dimension_3_dimension_embedding_pca_1
2019-03-01 00:00:00,-0.0541107615297623,0.2088931594148744,-0.14987263102900403,0.08941707247452703,-0.14670854232850034,0.03167926067843834,0.09421682738397069
2019-03-01 01:00:00,0.0949119998227408,-0.025771808601652832,0.044324370202949846,-0.053287435643834404,0.21688250266869372,-0.01703560226282495,-0.025903508540948094
2019-03-01 02:00:00,-0.0149170178121062,0.09362610527040223,0.12236502386652987,0.08008286344353764,-0.21991942526290925,0.007999083425388876,0.055199539895989705
2019-03-01 03:00:00,-0.1044049634430857,-0.24872693822466774,-0.2184691203200326,-0.04761469377086656,0.06693561852756451,-0.10520676921320134,-0.2992442369748797
2019-03-01 04:00:00,0.1190286121881412,0.11339977997133345,0.24627599465818636,-0.04027630110225478,0.07887597791169747,0.22513651730422343,0.3097757463898282
2019-03-01 05:00:00,-0.0378030369445817,0.03449335415688615,-0.21868242826466538,0.1151797557244693,-0.02494040185441394,-0.22092950147048565,-0.02707346150091992
2019-03-01 06:00:00,0.0054645159792691,0.021613374899007828,0.12293491438405404,-0.10589261395733736,-0.07356200784277026,0.09016902202986676,-0.11927528575813072
2019-03-01 07:00:00,-0.0560668507653983,0.0034577523707121217,-0.04495642650841901,0.08684087330150726,0.11248189356948353,0.05599665537127184,0.07898235579839909
2019-03-01 08:00:00,0.0845165997781384,-0.21350279230181954,0.06576764018573703,-0.1717998873364481,-0.14960409774737868,-0.09514879325314483,0.0004341814447231281
2019-03-01 09:00:00,-0.0608949125843905,0.32176666444179636,-0.13305580269792217,0.19722724827310825,0.1724014110208553,-0.06173129160148273,-0.08148409615540618
2019-03-01 10:00:00,0.0410806013055483,-0.2310916572279349,0.10224681200839257,-0.07774287870396657,-0.1583568996433618,0.2799897305666781,0.10161512214944052
2019-03-01 11:00:00,-0.0223591076426859,0.09460418849520431,0.045791530745501394,0.03922969335177699,0.12072076668933518,-0.2918407551924595,0.02469824164731792
2019-03-01 12:00:00,-0.0012956152033739,-0.007935018333191053,-0.11215909211552187,-0.12102601096653048,-0.07758915481160614,0.17317494630455432,-0.1992166710370138
2019-03-01 13:00:00,-0.0127752214675075,0.07911857604611691,0.03945222472198652,0.04386248544637609,-0.02737996383145218,-0.11625841242524983,0.18973190508463414
2019-03-01 14:00:00,0.036029816843028,-0.2751480109232128,0.019385831405511277,0.23777495357448203,0.21985324709461115,0.12637640825911964,-0.1181462212922828
2019-03-01 15:00:00,0.0080286278635683,0.2748095560450757,0.09512948904644421,-0.33228933226086993,-0.2645462979476058,-0.23306812960165554,0.19461732767275414
2019-03-01 16:00:00,-0.1076009630230596,-0.014683893766397702,-0.3443007169912769,0.10016171299252936,0.09445975141015743,0.22484838530510556,-0.1801709031799771
2019-03-01 17:00:00,0.0953520270615727,-0.056690644900867525,0.2460096283260719,0.04451278555573058,-0.015965243665967247,0.039064740076393455,-0.0804889015812062
2019-03-01 18:00:00,0.0586455163342073,-0.18363961093917355,0.19968157091818092,0.0319745599774642,0.041188263955216964,-0.1442020187075728,0.21681263431881034
2019-03-01 19:00:00,-0.0996410679233066,0.2970025856049992,-0.2542742884049719,-0.032905801070906605,0.04053506890692027,-0.03304917996765662,0.05999408041743966
2019-03-01 20:00:00,0.0238064162336701,-0.25579943355226364,-0.11742887466095445,-0.007529151080968342,-0.11431161474350156,0.15109070553023551,-0.3016978091825279
2019-03-01 21:00:00,-0.0773265552149202,0.32077710850446556,0.36065920700415344,-0.1039620702511628,0.007146542544915074,-0.1415367613977818,0.12047303920925582
2019-03-01 22:00:00,0.2133736343397495,-0.34506497415338105,-0.29607209726756123,0.2127619861175918,0.15377937776240502,0.18820523584496848,0.07984413931959401
2019-03-01 23:00:00,-0.1798412005103073,0.258614826568051,0.141511057450514,-0.12199524194142393,-0.1248554865489183,-0.27513958545734435,-0.0262826203736185
2019-03-02 00:00:00,-0.0168386973232457,-0.14650862453957575,-0.12983721794835892,-0.05248540199395688,-0.07695965127051899,0.1883980949483402,-0.13475541773521948
2019-03-02 01:00:00,0.1084101677735268,0.021524780881937964,0.20509655232858115,0.08481416285134175,0.1936317924755761,0.00975345045264343,0.25128644847836007
2019-03-02 02:00:00,-0.0574709984684016,-0.011174747778643298,-0.3451982731776907,-0.0020366012355333757,-0.14618757468727783,-0.09165212717259721,-0.1605432827913336
2019-03-02 03:00:00,0.0082667961592044,0.05974758660698999,0.43501083160376924,-0.0729586622602814,0.03678212849070875,0.07537726173915876,-0.03647928319846547
2019-03-02 04:00:00,0.059589471756237,-0.03421455798099025,-0.16699439581979583,0.17451993610006952,0.06859953866323133,-0.043459308425050414,0.08182767189781145
2019-03-02 05:00:00,-0.099223706675206,0.03451141025574156,-0.20071772966824933,-0.2181901474486573,-0.08072042457741345,0.022919679596198044,-0.0031286927980510274
2019-03-02 06:00:00,0.0062227282079094,-0.07103028467336342,0.20060167179985408,0.0661832380565819,0.012723965544991249,-0.015968243930744506,-0.0755605330697354
2019-03-02 07:00:00,0.1331547330445957,0.007019567116954107,-0.00016923074795411998,0.12220631937430981,0.03342865696640477,0.005432730928169659,0.13442882678181906
2019-03-02 08:00:00,-0.163881373626227,0.14030868660110923,0.012972223076249638,-0.13145097717763543,-0.05108906216936518,0.0027372313772535237,-0.1513407101635244
2019-03-02 09:00:00,0.1038704151222987,-0.22501990579518372,-0.13982158654126978,0.02884475014409646,0.03659618552004254,0.06310151958374857,0.17613321200558124
2019-03-02 10:00:00,-0.1026212408262472,0.2140566959632899,0.027645001499819702,-0.006595200631524085,0.007338955987284266,-0.3093961724814578,-0.21114212529000284
2019-03-02 11:00:00,0.0544792907078971,-0.08728761782412447,0.08112304495194106,0.009097971040240111,-0.10271048332761935,0.4459357768756132,0.10967563103953694
2019-03-02 12:00:00,0.1143708294399355,-0.0926271681539081,0.07521750943618752,0.07221818850687119,0.2177937745136364,-0.17331192825241765,0.016668187572881927
2019-03-02 13:00:00,-0.1341065012678126,0.09210985943048444,-0.18894464029621102,-0.08894728804968012,-0.1741413188134642,-0.10145309691386104,-0.00764594286557668
2019-03-02 14:00:00,-0.0264449689814677,0.06263251196832849,0.22629851597725945,-0.023177756045540853,-0.03456703581740746,0.04831558739088051,0.02786603603002461
2019-03-02 15:00:00,0.1267317729722802,-0.09748614235011517,-0.31278228369062966,0.17938113136730968,0.20296316834962336,0.11637865226119079,-0.07027704817598186
2019-03-02 16:00:00,-0.0800704383750529,-0.054477540918772285,0.3833647064111355,-0.29002339576848474,-0.19181362947320804,-0.1782909755616687,-0.0009250997456500028
2019-03-02 17:00:00,0.0656955437914463,0.07235177434371508,-0.38807617807665795,0.20936696567827243,0.12908360046335035,0.17630617304507534,0.14571251428641974
2019-03-02 18:00:00,-0.1927835393078418,0.18815842347019582,0.14598706857860227,-0.017908132106757714,-0.14401298995638792,-0.1565786370513256,-0.16605532680556237
2019-03-02 19:00:00,0.1360770030990616,-0.2590531702412045,0.13100597381678858,-0.07062334254798866,0.042699781722321986,-0.028788501155944685,-0.15134821449846184
2019-03-02 20:00:00,0.1526848317494446,0.01385494556621442,-0.08253956483433639,-0.01970401374766912,0.14994674765839036,0.2645371082261177,0.32893062056037214
2019-03-02 21:00:00,-0.2786895695348963,0.08826943228089788,-0.1158832350871694,0.22489489475045057,-0.1517436811374951,-0.28712555136905626,0.007947648173923853
2019-03-02 22:00:00,0.2877727970813072,-0.015613308829086608,0.30639795185001695,-0.2439681888109588,0.10816613592742692,0.2433266746546229,-0.1619117427550644
2019-03-02 23:00:00,-0.3009669471792556,0.02603186247741725,-0.19202029600709014,0.09825735319888797,-0.21490704395399454,-0.20392193847130333,-0.12723887720098523
2019-03-03 00:00:00,0.0638241289392086,-0.01706929443209265,-0.39622828493219403,-0.167457190519504,0.18871487081211047,-0.0010145676175197685,0.18818942773129713
2019-03-03 01:00:00,0.2495859880539385,-0.08559079742469734,0.6860022592619491,0.3314606590352418,0.05115433773765708,0.1953892797523248,0.1553626165421014
2019-03-03 02:00:00,-0.1892700430294484,0.05577152533680399,-0.3538687059360834,-0.3496832966550307,-0.12752912482633022,-0.11424773485944048,-0.3399501547537881
2019-03-03 03:00:00,-0.0528948627683023,0.08150072049040244,0.05134101955913381,0.283773530484629,0.009621095948155061,-0.05712199550491953,0.14630402114446484
2019-03-03 04:00:00,0.1320523563011957,-0.07660962348280788,-0.029066418780870712,-0.09490944002961055,0.047210460158010524,0.05280807596682135,0.050743461569850226
2019-03-03 05:00:00,-0.1362409411517685,0.010601056746154382,0.08027695643439382,-0.15512329451098117,-0.07841517363488176,-0.01577689508547395,-0.056411067880709896
2019-03-03 06:00:00,0.1419896713971469,-0.06618453345796918,-0.02794691798225836,0.2190739978639459,0.1504091679025387,0.17570846442992608,0.06559082489447934
2019-03-03 07:00:00,-0.1016608993427052,0.17352426426348191,-0.0357214252737082,-0.12563287228812567,-0.16722595228641962,-0.32250534102928463,-0.21156241350182917
2019-03-03 08:00:00,0.0565677474384133,-0.18806659144637394,-0.0897773198881211,0.13845590602184524,0.15478037545062343,0.20784582373246377,0.2587473640653577
2019-03-03 09:00:00,-0.0426615063041284,0.12599868358914856,0.1977486805011133,-0.1923899315349568,-0.12471958894828632,-0.06819031682331332,-0.024656451959969135
2019-03-03 10:00:00,0.0237395502294453,-0.10647913105481682,-0.07491487442732622,-0.027034555724594733,-0.07743447453805502,-0.010650118391113987,-0.2882069773454009
2019-03-03 11:00:00,0.003582054081646,0.04904228529393274,-0.05676108449671805,0.23039565382146668,0.23123214592269495,0.2108415606050459,0.4331638690517327
2019-03-03 12:00:00,-0.0302214937017896,0.09918797957098151,-0.07036663588537567,0.011102184582132498,-0.001335307716979841,-0.24602572931921643,-0.2849287102230977
2019-03-03 13:00:00,0.0793246480570104,-0.13049228058407672,0.2559349129888888,-0.2730469747445352,-0.2405551450375855,-0.03302242211276341,-0.10359922649185177
2019-03-03 14:00:00,-0.0716621135487802,-0.0022879912620231532,-0.09823874079864606,0.2236117736580481,0.1406750942329626,0.1982715372426677,0.39572727921128387
2019-03-03 15:00:00,0.0227959561278065,0.07835692012181208,-0.12028301960129859,-0.1062672779029531,0.07931942999500177,-0.059748989558592154,-0.20996017236910822
2019-03-03 16:00:00,-0.0889104493948568,0.03540159808663511,-0.14568092653672302,0.06813191744444792,-0.23209912483318532,-0.20350878030322522,-0.2130160097574796
2019-03-03 17:00:00,0.1527985265873407,-0.07073576973175667,0.5663826521033015,-0.19199961250696876,0.18668987005718662,0.2999660517462797,0.2963583607366471
2019-03-03 18:00:00,-0.0863377736315096,-0.1283187302436448,-0.647575166769378,0.32160265923167064,0.06916378744237452,-0.1306301405781387,-0.10921871870888883
2019-03-03 19:00:00,0.0499251844281721,0.12379172840637619,0.49334729732744986,-0.21102247021697362,-0.22175646944085617,0.008280283963710347,0.004975851631958776
2019-03-03 20:00:00,-0.113410075779133,0.15524555321816408,-0.19314290188198713,-0.00035455497940974664,0.16176360328543532,-0.0868156804064535,-0.017735732603627343
2019-03-03 21:00:00,0.1399109747104521,-0.23489447822543721,0.0031912044169673543,0.0832417234279156,-0.02758386333245799,0.17613161878020875,-0.04292340570509583
2019-03-03 22:00:00,-0.0692428244402578,0.14249062385130884,-0.24145454959116922,-0.08816488101712068,-0.2230988752264683,-0.20525501987600273,0.13992077198984323
2019-03-03 23:00:00,0.0304713800848753,-0.14961828797787505,0.4926616321658232,0.3038251883169409,0.44660363635796374,0.10411805047490627,0.008150712707788521
2019-03-04 00:00:00,-0.1047910021947908,0.10528134809711225,-0.39210935009982095,-0.6237206748798853,-0.36773735041896477,0.15983176514172917,-0.1204656101549788
2019-03-04 01:00:00,0.1294182399130639,0.06936682550983389,0.16995493123827862,0.5919638566968904,0.2031856340147968,-0.2834521915097963,-0.11053738855403672
2019-03-04 02:00:00,0.0248934690721123,-0.12348953734663698,0.03739099556649898,-0.34105422905884425,-0.1702497999277109,0.18076572799882407,0.2958280954769652
2019-03-04 03:00:00,-0.1864063734904183,0.04665168159631707,-0.19956142974235025,0.1465294308576984,0.05073449119452328,-0.11234169934474719,-0.25836828275701884
2019-03-04 04:00:00,0.2612950905663881,-0.056912405516905976,0.24267363546800655,0.09592341941458804,0.2244150809436215,0.22875301516684327,0.21823425044829955
2019-03-04 05:00:00,-0.290935765551806,0.08707710266918593,-0.1779589302901755,-0.2290066535454773,-0.3410394412922595,-0.3207854135449749,-0.17151923936058555
2019-03-04 06:00:00,0.1360017240939357,0.0360985258869385,0.06932554529293883,0.10290810660516177,0.13792316106807537,0.034912980300334046,0.00583059595737741
2019-03-04 07:00:00,0.089109945231761,-0.1812660285328434,-0.04435865658960032,0.11415142071354752,0.144395783979546,0.2911754345099488,0.08608657093288506
2019-03-04 08:00:00,-0.0946453925901348,0.1655328554312612,0.0929515787289385,-0.26085294717991947,-0.2672316158141143,-0.15771842290595298,0.13080743936492745
2019-03-04 09:00:00,0.0494307666941818,-0.1048322209501322,-0.026097939790803187,0.19441252490117314,0.22137176812238946,-0.10937443633028818,-0.3023278204702147
2019-03-04 10:00:00,-0.0752593162980636,0.10275113645828891,-0.11653005450036169,0.1108252983681921,-0.00699059110257037,0.1791311375897445,0.11284332877769718
2019-03-04 11:00:00,-0.0072330339591026,-0.019986208771935347,0.12425069353928613,-0.36165997039030073,-0.22630338867560626,-0.20502066108697933,0.12411316541036613
2019-03-04 12:00:00,0.1388790995644072,-0.1436547768302215,0.024200412530015522,0.1371258477142489,0.09495326137200664,0.2190919668174164,-0.21350035588126212
2019-03-04 13:00:00,-0.1889260350173675,0.21324286211820492,-0.14226591355898716,0.190083779993415,0.1434938840889479,-0.18169208647962246,0.14712672747919833
2019-03-04 14:00:00,0.1158736637632834,-0.09559627734913212,-0.0014128781121054267,0.0736374535521112,0.056633474469031934,0.11747056842539684,0.03487803714218265
2019-03-04 15:00:00,0.0396204956830659,-0.06297393862117408,0.23087068509488168,-0.40932615092310176,-0.3275585810533238,0.015525017513672738,-0.15332141822735348
2019-03-04 16:00:00,-0.0856239321675907,0.014136878825865524,-0.14512047735667113,0.11834441808084499,0.24636837210080478,-0.09385244722187017,0.2749424260676412
2019-03-04 17:00:00,-0.001929801587583,0.08175025223289875,-0.11791953646246155,0.33353777603757245,-0.08286700474525173,-0.016456088727645243,-0.3929286563841538
2019-03-04 18:00:00,0.1107065526356878,-0.02420186091986991,0.25294868983177604,-0.44286478727075,0.02526250978513606,0.16773079017894818,0.34379122694114983
2019-03-04 19:00:00,-0.1371072752960298,0.03731069893313475,-0.23118965852810175,0.34077159563600107,0.009357387131668522,-0.183493815068572,-0.19922969263353205
2019-03-04 20:00:00,-0.0221210705079843,-0.14586932683666526,0.06824039283910843,-0.15602291427381876,-0.07489159717158178,0.017257781699103015,-0.07534603159974299
2019-03-04 21:00:00,0.188016061578525,0.1461174867766432,0.08041923004633621,0.17674282022182355,0.2435426426152047,0.24678413224897625,0.37161729560618423
2019-03-04 22:00:00,-0.0744712702253634,-0.15301054641663162,-0.06292835417492333,-0.46664062715606436,-0.3184117827898523,-0.34375895751049435,-0.30689888247997055
2019-03-04 23:00:00,-0.1518428322359007,0.23949166868048086,-0.0272531018523942,0.4333125258936881,0.05581246652858009,0.16790335104389595,0.04580964310810676
2019-03-05 00:00:00,0.1316060491104515,-0.1707445737994741,0.06839301104875874,-0.2567396899273085,0.001034762687380484,0.021244478117572903,0.03659382855795891
2019-03-05 01:00:00,0.0459007826231381,-0.0464980129025316,0.003296025193181668,0.45959724227840454,0.43286075500155863,-0.07536051990515083,-0.03864692386159462
2019-03-05 02:00:00,-0.0503825297690578,0.13317553671223445,-0.11010234235464088,-0.44338368584785437,-0.504827401400719,0.11672560858612194,0.17858509274005052
2019-03-05 03:00:00,-0.0835442121350883,-0.0715298920108213,0.08342711146222204,-0.04481184566639478,0.0020541419263069814,-0.16010771879624067,-0.4008308752060246
2019-03-05 04:00:00,0.0705189793741028,0.09491412529479651,0.00799460152388814,0.25677670740984776,0.2318817847822713,0.06892686079840354,0.4004241364505842
2019-03-05 05:00:00,0.0750547534632528,-0.18453620673596077,-0.030298257387756045,-0.02741462134647827,-0.014511388609083412,0.1034012881836538,-0.1903275633540908
2019-03-05 06:00:00,-0.0880072183837229,0.07416655565848869,0.08492827102783648,-0.09088072738939638,-0.11176290939921028,-0.10076377606181444,0.0910555459136031
2019-03-05 07:00:00,-0.0487677983620425,0.13761495419421008,-0.24934234177303238,-0.13548160829392325,-0.08171119893814248,-0.07818668942529747,-0.08798896424714808
2019-03-05 08:00:00,0.029623762622002,-0.1108626278692183,0.2733886773423758,0.2883926371774224,0.2419837227465824,0.09061199806978844,0.05458132887187509
2019-03-05 09:00:00,0.1733511085900641,-0.026425675272217796,-0.025668497305299937,-0.013926491721514408,-0.04964575087823431,0.13066146253438166,0.03838176698038874
2019-03-05 10:00:00,-0.1758741811117496,0.017747701313108603,-0.11636172900131976,-0.27345752330992823,-0.1335106349856254,-0.199491077620458,-0.20471810042659613
2019-03-05 11:00:00,0.0348075593669035,-0.023725780418128957,0.005081698866785068,0.2308287653162097,0.059228173268693465,0.12896210993766813,0.37628066737330557
2019-03-05 12:00:00,-0.0257272157745086,0.1289009214673761,0.10523550809297123,-0.10120028507019999,-0.016270916871553746,-0.22957645184637962,-0.42502490224735284
2019-03-05 13:00:00,-0.166441663811371,-0.09694391657642984,-0.3317793076168354,-0.08693594072860909,-0.09778885833768654,0.1966445349251715,0.096694349980303
2019-03-05 14:00:00,0.5663617547496589,-0.15233970464912575,0.7044455598965434,0.315358394965479,0.41207672801520606,0.12600483625351164,0.5537110884800572
2019-03-05 15:00:00,-0.5350869500192869,0.2750371009373907,-0.656575928137297,-0.3086267298753496,-0.49154867815272973,-0.2271815943479626,-0.8125178663516297
2019-03-05 16:00:00,0.0401217796760291,-0.03956762808676517,0.15388827924674087,0.15398995707589475,0.22523529872410034,0.0310140275454618,0.3007782772342222
2019-03-05 17:00:00,0.2239838208601907,-0.18212445135979466,0.08305287971287922,-0.10208387777183303,-0.020598431964755273,0.04845724315770765,0.26102335052133807
2019-03-05 18:00:00,-0.0337753390774652,0.13894788801350508,0.07115834117127662,0.18790321324738482,0.08067347446597194,0.04064548670003816,-0.1877689763691155
2019-03-05 19:00:00,-0.2014912623619218,-0.027953934671760754,-0.20850699964506628,-0.3594154696192627,-0.2941948857703055,-0.12941693515831978,-0.14593800157098383
2019-03-05 20:00:00,0.2752772729909858,-0.09403168046029615,0.4144539394432575,0.4320077937262952,0.40153334166288446,0.15052199121053364,0.17621569197921955
2019-03-05 21:00:00,-0.2069553550876788,0.17047936919666506,-0.6530716284487421,-0.1796988269079807,-0.16578140144441866,0.05932376438896342,-0.04564525806652049
2019-03-05 22:00:00,0.0578720591575121,-0.04931503973879928,0.5525929499623351,-0.2739425651749604,-0.25323182112182324,-0.33776843429593684,0.07789207586496019
2019-03-05 23:00:00,-0.0922703161856083,-0.08188547224959723,-0.41210030639331874,0.42604919700865457,0.36309299354313285,0.20723127671910807,-0.15531792836086958
2019-03-06 00:00:00,0.2858164820373844,0.009750809298248776,0.37141237750310485,-0.043822591827058076,-0.018060070994680082,0.13134260176663584,0.031065153566345764
2019-03-06 01:00:00,-0.2539462433872158,0.09362395430171988,-0.1272181810129551,-0.36433981103810026,-0.25456146850662964,-0.14425168105615307,0.1784502160502666
2019-03-06 02:00:00,-0.0290278621501346,-0.03500689070704172,-0.0011262898232047795,0.25411415598148335,0.0746086749006847,-0.11088626369044302,-0.2174821770248526
2019-03-06 03:00:00,0.2533744774751622,-0.09368206435707352,-0.07599708727297233,0.10796211974500432,0.17699393250618664,0.2705472657243419,0.15222364492839452
2019-03-06 04:00:00,-0.236274706125994,0.04004616030455896,0.02218872288618992,-0.16721635403247315,-0.12417625523346772,-0.16691725731573528,-0.09554312441210085
